geneID	log2Ratio
ENSG00000270141	-1.60845317828158
ENSG00000123080	1.82019991051238
ENSG00000159339	-4.45082610951788
ENSG00000198796	3.81921395578498
ENSG00000111885	1.72108179515225
ENSG00000134716	-4.5018093785145
ENSG00000196218	3.29003158543667
ENSG00000125657	4.26444673279467
ENSG00000136040	1.29260846772618
ENSG00000176871	1.39799190863514
ENSG00000116106	1.99273387388663
ENSG00000129595	3.56611292850998
ENSG00000198719	-3.72997026149381
ENSG00000249236	-4.83474523377311
ENSG00000128294	1.69624497753182
ENSG00000201772	-1.6269353534756
ENSG00000163491	2.03734086783176
ENSG00000172197	1.68406011385224
ENSG00000103257	2.38539253936306
ENSG00000197647	-3.40694835019598
ENSG00000105953	1.59250073864009
ENSG00000151553	1.56633573595193
ENSG00000147650	2.60400433435601
ENSG00000139116	1.66592140302733
ENSG00000054523	1.29479163124904
ENSG00000124615	-3.4667760331522
ENSG00000256316	2.36719720306986
ENSG00000169504	3.41691130707182
ENSG00000137266	-2.26036154559583
ENSG00000137135	3.92411709722922
ENSG00000272908	5.36148915165456
ENSG00000204856	-1.53690532117423
ENSG00000125726	3.7338580756048
ENSG00000155307	1.85601885848538
ENSG00000187260	2.5228718616427
ENSG00000077713	1.90371265432014
ENSG00000106546	1.82128490886765
ENSG00000163754	1.43514291587512
ENSG00000240535	5.07074835334493
ENSG00000077782	2.33639502963016
ENSG00000136810	1.70578517230171
ENSG00000120129	1.51508721831751
ENSG00000224959	4.81633259082768
ENSG00000253210	2.97372072017776
ENSG00000115392	2.03412257124923
ENSG00000170873	1.52591669910582
ENSG00000125740	2.04339098162164
ENSG00000178038	-1.71160650860653
ENSG00000254362	-3.92778396508065
ENSG00000159733	1.83452288443452
ENSG00000204934	-2.03769250966615
ENSG00000256018	3.33756534954892
ENSG00000070731	5.03410306979466
ENSG00000143507	1.59899128584551
ENSG00000197535	1.2538977362117
ENSG00000116667	5.51634057957482
ENSG00000143801	2.48804921439297
ENSG00000154229	-1.44887174540523
ENSG00000165304	4.79825156506021
ENSG00000173482	1.74295047726878
ENSG00000232320	3.14920755047317
ENSG00000157978	-1.38548520228945
ENSG00000109756	1.41300620895423
ENSG00000020633	1.83730872530389
ENSG00000218357	3.17942194799502
ENSG00000184428	-1.54769048681148
ENSG00000106477	-1.45973286506939
ENSG00000131686	-4.74540602535224
ENSG00000143409	-1.67324095585039
ENSG00000146555	-4.99578997077571
ENSG00000231752	1.59034194895892
ENSG00000189060	-1.92750958242672
ENSG00000269919	3.20321593218322
ENSG00000185915	-3.53799822389521
ENSG00000137441	5.49960216074468
ENSG00000272477	-1.81215147228267
ENSG00000198805	1.28691810058145
ENSG00000090339	2.18140213677872
ENSG00000143185	5.37039482586461
ENSG00000172348	4.94256342334879
ENSG00000172716	1.51227280643816
ENSG00000266088	2.53431577660825
ENSG00000240225	-1.53244325691423
ENSG00000115602	4.76432483406637
ENSG00000163625	3.91677914936133
ENSG00000166963	2.62512917073861
ENSG00000246228	5.28848410943241
ENSG00000226530	-2.90146331582828
ENSG00000238831	3.01141066403572
ENSG00000196141	1.97588302778104
ENSG00000188626	-4.70471813268634
ENSG00000253590	4.53002733001639
ENSG00000171954	3.89316624125514
ENSG00000233057	4.44466227875158
ENSG00000272016	2.73461136739209
ENSG00000183734	4.54052831698735
ENSG00000143537	1.63692894123281
ENSG00000050344	1.73380043795501
ENSG00000181585	-2.65277244159371
ENSG00000023909	1.39271253231857
ENSG00000107438	4.67819582733706
ENSG00000170190	-1.84259306148273
ENSG00000157193	1.53023430504313
ENSG00000169258	3.57762073642162
ENSG00000115705	5.18306336530719
ENSG00000027869	1.69918503898494
ENSG00000140939	3.40958391234206
ENSG00000168792	1.3402949524351
ENSG00000226057	-3.75399413076299
ENSG00000261438	2.65547172086077
ENSG00000134278	2.11550780706727
ENSG00000168785	1.24794197762232
ENSG00000054983	1.33375288823141
ENSG00000159111	1.31546764636324
ENSG00000006756	2.25862519286585
ENSG00000113810	1.32665116684551
ENSG00000248568	4.31367694322348
ENSG00000169607	4.02683003039439
ENSG00000170837	4.54704800963004
ENSG00000267278	-1.76579780313965
ENSG00000061676	1.77019093031874
ENSG00000100629	1.33057603146762
ENSG00000071967	3.21303399426627
ENSG00000106123	-1.78492097551517
ENSG00000092964	1.27930162240413
ENSG00000110723	-1.6608620753266
ENSG00000075234	1.95300279770147
ENSG00000137185	2.95125051403038
ENSG00000085563	1.65850678792991
ENSG00000270120	4.13700712566273
ENSG00000135821	1.24003945376413
ENSG00000206560	1.37377769782591
ENSG00000221949	1.83699173547307
ENSG00000232578	4.84368870696157
ENSG00000172936	1.42032679707331
ENSG00000129596	4.6504327073093
ENSG00000185112	2.22281019855049
ENSG00000086062	1.60958577660885
ENSG00000133740	-2.46275198705803
ENSG00000102878	2.57556677330787
ENSG00000261097	-3.72281910036619
ENSG00000204386	1.38703884916253
ENSG00000271738	-3.60914353113726
ENSG00000196814	1.90143466556634
ENSG00000076356	3.24740002178359
ENSG00000196169	4.79991519191235
ENSG00000272841	2.5762471178777
ENSG00000160318	4.30628124532225
ENSG00000189350	2.62426789781394
ENSG00000148143	2.81806771579355
ENSG00000177590	-4.28606100670517
ENSG00000151715	-2.25025419061578
ENSG00000129422	-2.50315683092989
ENSG00000136770	1.49931639160371
ENSG00000166402	3.40545545372533
ENSG00000182511	3.39018444780333
ENSG00000140575	1.21472316880886
ENSG00000218730	-2.6129366925088
ENSG00000176890	5.09483414786089
ENSG00000140807	-1.96365684465873
ENSG00000235831	2.30515173904898
ENSG00000249978	5.09504097027388
ENSG00000169583	5.07620170325749
ENSG00000049192	-1.73935086629737
ENSG00000073331	-1.50364645463213
ENSG00000147036	5.08177848039917
ENSG00000251369	-1.29126332269745
ENSG00000124334	3.54701137369845
ENSG00000247134	-2.90926380393203
ENSG00000020577	1.99605794666952
ENSG00000145012	1.19147346769007
ENSG00000129038	2.69164552143072
ENSG00000237877	-1.87573047454712
ENSG00000142694	2.89037038167859
ENSG00000133794	1.241286426
ENSG00000123975	1.92724647764193
ENSG00000171291	-1.52165779749997
ENSG00000104870	-1.30275141540591
ENSG00000156970	2.96447726274771
ENSG00000252835	-1.23510186691332
ENSG00000179862	-1.76594764302073
ENSG00000090104	2.31283038460123
ENSG00000197594	4.73534178250817
ENSG00000180694	1.60562167721536
ENSG00000151883	1.37504986948993
ENSG00000091409	-1.29792943445968
ENSG00000259062	-4.50142779251044
ENSG00000089692	2.74143453058997
ENSG00000264198	1.23997919493583
ENSG00000140030	1.74785845354614
ENSG00000104450	1.89472531501151
ENSG00000112294	-1.23744518326634
ENSG00000198113	2.48826882453092
ENSG00000237065	4.33131567754187
ENSG00000266947	-1.34019311809054
ENSG00000124831	1.20218811180282
ENSG00000204789	-1.22411205182707
ENSG00000129625	1.54423833697832
ENSG00000247746	-1.6773237015034
ENSG00000171649	-1.33424352173794
ENSG00000146250	5.02544684968526
ENSG00000198933	2.75362128675053
ENSG00000165476	1.6882753096886
ENSG00000115232	1.16817111788561
ENSG00000182010	1.37864920574091
ENSG00000044574	1.47023778445695
ENSG00000074416	4.02531611943741
ENSG00000174514	-2.34823693286432
ENSG00000143036	4.48659626943587
ENSG00000085491	1.54128995507087
ENSG00000121570	-4.96520889270584
ENSG00000132334	1.22433441464401
ENSG00000163359	-1.86113312438963
ENSG00000213366	-1.7389912162105
ENSG00000227195	-4.07269612101044
ENSG00000125249	1.59766482025988
ENSG00000185345	-1.71169827659091
ENSG00000130511	1.62829863122682
ENSG00000031081	1.3770657131423
ENSG00000252629	-2.87714159894892
ENSG00000240219	-1.80437442371343
ENSG00000249258	-2.23400698876809
ENSG00000189319	1.42406145872871
ENSG00000235822	4.69647645444078
ENSG00000115904	1.19526730463092
ENSG00000180730	-2.9516905224896
ENSG00000171595	2.46668325032254
ENSG00000103335	1.74255769888762
ENSG00000013619	3.8850031066345
ENSG00000099953	-2.45667850987458
ENSG00000226742	-1.46070467589819
ENSG00000185432	3.05241028349256
ENSG00000184156	4.24592487506374
ENSG00000181467	1.14818414138124
ENSG00000168615	2.25565574830491
ENSG00000162734	1.29320977794732
ENSG00000203867	-2.94070015348622
ENSG00000126217	-1.37571123234226
ENSG00000164241	-1.31808420547916
ENSG00000116771	-1.36031798732445
ENSG00000261804	-2.11895373806595
ENSG00000237172	1.78918992956013
ENSG00000231607	1.35578854714098
ENSG00000173406	2.03505668478255
ENSG00000213171	4.45093309066155
ENSG00000148498	-4.62744511045458
ENSG00000234883	2.10730571498336
ENSG00000225205	-1.5380694432591
ENSG00000130066	1.17028468277449
ENSG00000111859	1.14268845988784
ENSG00000101665	2.10712123339402
ENSG00000169991	1.14088628153594
ENSG00000197937	-1.24245219340515
ENSG00000237054	1.89651637855323
ENSG00000121753	3.1473924734359
ENSG00000272529	-1.55410409735028
ENSG00000270066	-1.17305169701839
ENSG00000167535	1.8988461594095
ENSG00000138119	4.45406832509908
ENSG00000215475	-4.05781399765537
ENSG00000068489	2.8801112459901
ENSG00000090975	-2.13821945130841
ENSG00000070081	-1.51266726007069
ENSG00000159884	1.25860940612857
ENSG00000133134	-1.26276134037509
ENSG00000010404	1.63270338244122
ENSG00000111057	-2.2597484444206
ENSG00000187556	3.84292376281538
ENSG00000071282	4.89037223406119
ENSG00000143870	1.31804530241497
ENSG00000166311	-1.25261641412734
ENSG00000104728	-2.19486876440189
ENSG00000077585	1.6067864936714
ENSG00000101384	4.21753293375744
ENSG00000187987	-3.06451704003533
ENSG00000160307	-3.90608919202294
ENSG00000196581	-4.4373237267368
ENSG00000113658	2.11059724959612
ENSG00000149289	4.59423009354038
ENSG00000224034	2.57150231498853
ENSG00000142686	1.59474580417285
ENSG00000142552	-2.34002541362018
ENSG00000198502	3.99108018851949
ENSG00000183864	1.50892809377482
ENSG00000175898	1.66251575733577
ENSG00000170624	4.8844741787092
ENSG00000096968	1.16804740853868
ENSG00000204287	4.27064311591354
ENSG00000235192	4.93684981587127
ENSG00000204580	-1.73592782893939
ENSG00000204387	-1.35830431389365
ENSG00000179820	1.62942885121181
ENSG00000196155	-1.33150628514831
ENSG00000137449	1.52229773085679
ENSG00000188157	-2.36451350458113
ENSG00000198429	-1.55972884608472
ENSG00000144120	-1.58322784444871
ENSG00000171408	-2.42301241987106
ENSG00000180644	3.51235619673113
ENSG00000033867	1.31706737335239
ENSG00000117280	1.10016307014324
ENSG00000158710	1.15876157522932
ENSG00000144136	1.01737104661431
ENSG00000132640	-3.19186763243048
ENSG00000180626	-1.48317565318089
ENSG00000204388	1.6845323259189
ENSG00000230438	1.53699457024995
ENSG00000129667	1.74047822318913
ENSG00000178852	-1.42693638841976
ENSG00000153113	1.13614960299514
ENSG00000095951	-1.38335649865126
ENSG00000139835	-4.54573129094126
ENSG00000232855	1.71275101396637
ENSG00000073008	-2.49055344475293
ENSG00000009694	-1.61602120013829
ENSG00000186350	1.72583913331262
ENSG00000134460	1.4800223170714
ENSG00000160191	-1.9441857531256
ENSG00000235251	-2.79083676922355
ENSG00000188868	-1.38185187720917
ENSG00000214109	4.79608221596832
ENSG00000156463	4.88040083216638
ENSG00000169499	1.10222607609524
ENSG00000247828	-1.23792072364817
ENSG00000269182	-2.40647886278823
ENSG00000138735	2.58355682209699
ENSG00000137941	4.35727921350674
ENSG00000177697	1.85394153010447
ENSG00000166387	-1.31817714216586
ENSG00000131781	2.28757788972105
ENSG00000182230	-1.68090248209477
ENSG00000241679	-3.48741906646365
ENSG00000175928	-4.39349954179337
ENSG00000156239	-1.30688689032935
ENSG00000184451	3.24752016322185
ENSG00000154134	-1.56854985768118
ENSG00000242732	3.7379721752391
ENSG00000259803	-4.1128898046976
ENSG00000130584	4.1301305444777
ENSG00000184384	-1.3491909178976
ENSG00000238057	4.42731321167932
ENSG00000222078	-1.65769177555258
ENSG00000101773	1.98064910393915
ENSG00000109471	4.77110755152225
ENSG00000109861	1.51111810237176
ENSG00000126787	4.17763640919712
ENSG00000107263	1.4708338727462
ENSG00000255186	4.53300089149844
ENSG00000118263	-1.15427739085088
ENSG00000146192	3.31437119047377
ENSG00000196549	3.9656607941426
ENSG00000213949	1.8058355135189
ENSG00000237943	-1.27208176555804
ENSG00000102055	1.9602804169599
ENSG00000149557	4.57140690473256
ENSG00000127318	4.53900906467796
ENSG00000133067	4.91256217783609
ENSG00000162545	2.81194579800247
ENSG00000207980	3.1847653329408
ENSG00000170266	1.12398856810988
ENSG00000130766	1.60348414593609
ENSG00000107104	-2.12105287145581
ENSG00000196924	1.64480272935266
ENSG00000136950	1.16014550794226
ENSG00000150687	4.9392039503219
ENSG00000088854	1.18014677869396
ENSG00000138166	3.3496708845521
ENSG00000134470	1.42927372010868
ENSG00000172005	-1.5976102935369
ENSG00000243156	1.68632736841252
ENSG00000012660	1.19440702029671
ENSG00000079263	1.05440641598627
ENSG00000101605	-1.33248158399188
ENSG00000152061	1.07382205742778
ENSG00000170579	4.15836104005919
ENSG00000067113	-1.40362301021585
ENSG00000197471	1.09409304561939
ENSG00000136286	1.46492729011165
ENSG00000171867	1.42821669506333
ENSG00000160796	2.16022164157157
ENSG00000259856	-1.84974755755697
ENSG00000139182	1.73422025514184
ENSG00000198853	-2.90922206753909
ENSG00000224897	-2.16172319071115
ENSG00000116191	-1.97562514870263
ENSG00000270172	1.68433807930217
ENSG00000226659	-1.93481850580342
ENSG00000176463	1.47664033602113
ENSG00000241490	1.44651045773106
ENSG00000150977	1.28697136321125
ENSG00000171840	2.25867040675412
ENSG00000100453	4.80623407964394
ENSG00000252222	4.06416794207042
ENSG00000179855	-2.69915695327883
ENSG00000132965	1.41653625716153
ENSG00000135338	-2.80999108945861
ENSG00000145908	-1.32841767581128
ENSG00000171843	-1.34033080261983
ENSG00000264584	2.08787130187074
ENSG00000170486	-4.11158395855123
ENSG00000062598	1.1403650043132
ENSG00000035499	3.10772927168565
ENSG00000138449	-1.29894610833332
ENSG00000109458	4.211764938934
ENSG00000246379	4.68276521885881
ENSG00000227184	-1.8276415637028
ENSG00000255221	2.90836057679754
ENSG00000108852	-2.08211127366371
ENSG00000072195	-2.00719018568789
ENSG00000267533	2.1052065116962
ENSG00000259954	3.25946779433248
ENSG00000154917	4.28749668948584
ENSG00000135423	-1.78049199825882
ENSG00000204851	-2.94475917118494
ENSG00000011422	2.69669391136767
ENSG00000152804	4.08212545303567
ENSG00000175040	-2.1708603943874
ENSG00000008441	-2.99364314796826
ENSG00000123636	1.17020119092562
ENSG00000159784	4.10504563507901
ENSG00000171735	1.35387271572787
ENSG00000144597	1.22536912168683
ENSG00000143479	2.70759641220048
ENSG00000080166	-3.13301619563267
ENSG00000175048	2.21665467474771
ENSG00000168811	2.14396217010646
ENSG00000185561	4.65748177718004
ENSG00000251432	-1.57086501814616
ENSG00000142102	-1.3382616631419
ENSG00000200269	-3.04522466761106
ENSG00000153395	1.50700663331179
ENSG00000143476	2.63489758660747
ENSG00000135314	3.19097124717278
ENSG00000134897	1.3695444274607
ENSG00000147234	4.87199825466945
ENSG00000123836	-1.33860727164645
ENSG00000149582	-1.29202487085095
ENSG00000085832	1.27276600504392
ENSG00000176092	2.62691323059542
ENSG00000233175	-2.78700670457209
ENSG00000166446	1.30520449773674
ENSG00000134193	-4.607533469226
ENSG00000196632	-2.6803706963354
ENSG00000137265	-1.42889381381442
ENSG00000155893	-1.3693864000697
ENSG00000130958	1.19260616916495
ENSG00000185909	-1.96367046885298
ENSG00000246790	-1.53010880352397
ENSG00000114450	3.28705465015497
ENSG00000070404	-2.13133829536703
ENSG00000102053	-1.82759959325562
ENSG00000267731	1.79629620060479
ENSG00000185899	-3.32827673930881
ENSG00000144118	1.18652062906412
ENSG00000230470	4.64823039312708
ENSG00000126970	-1.23713613009681
ENSG00000234290	1.73502860642701
ENSG00000177694	-4.33735542518211
ENSG00000143344	-1.2624951315763
ENSG00000137710	1.32093761953257
ENSG00000167900	4.06182428292865
ENSG00000245164	-1.21354565713623
ENSG00000136732	-0.98292639257861
ENSG00000183625	4.33885612607394
ENSG00000091844	4.61079197861219
ENSG00000244618	4.0069562221967
ENSG00000266904	-1.3712834288168
ENSG00000136052	2.26990822508354
ENSG00000185624	1.02487383005155
ENSG00000091490	0.97092029393587
ENSG00000149054	-3.7376269304248
ENSG00000245532	1.34552665048643
ENSG00000117281	4.24618102550578
ENSG00000172059	1.72829189382673
ENSG00000142197	1.11685215213381
ENSG00000132357	1.48051142200684
ENSG00000260065	1.58443426429572
ENSG00000258820	1.32808665459882
ENSG00000132938	4.12276353883359
ENSG00000213406	4.12341194361559
ENSG00000087074	1.28613402021473
ENSG00000229124	1.07919357024285
ENSG00000104419	1.16069387160427
ENSG00000264764	4.54608091083209
ENSG00000118193	2.89215493833674
ENSG00000033627	-1.26886103343791
ENSG00000197859	-4.29220313424125
ENSG00000124529	-1.06105710008876
ENSG00000083845	-1.01955983349679
ENSG00000238113	4.55869497328376
ENSG00000180071	1.37504305955869
ENSG00000230101	-4.52506773782546
ENSG00000174136	-1.23090106652926
ENSG00000130787	-1.35010937260348
ENSG00000100368	3.2716821565511
ENSG00000171552	1.32573576422078
ENSG00000058262	0.92861740490825
ENSG00000223466	-2.6908436773884
ENSG00000142192	-1.14449732542706
ENSG00000218819	4.5922575914654
ENSG00000261553	-1.82408889681058
ENSG00000186564	3.22192346499813
ENSG00000005513	-1.81043490795476
ENSG00000127561	2.76084891024762
ENSG00000224081	4.51489714824015
ENSG00000270012	-1.34269536011106
ENSG00000111912	0.99458960576186
ENSG00000143816	4.51099745478657
ENSG00000131370	1.04446261397566
ENSG00000164626	2.90747152660334
ENSG00000154165	2.18570234709108
ENSG00000114999	1.00400714182744
ENSG00000127903	-1.92834881028961
ENSG00000140391	-1.39582565373375
ENSG00000231160	-1.43182517676615
ENSG00000269996	1.5550359854047
ENSG00000174807	-4.27586156933514
ENSG00000202077	1.23191915623545
ENSG00000197153	1.57609849951718
ENSG00000271590	4.13994377467333
ENSG00000134830	2.96034004304622
ENSG00000227908	-2.24680334971928
ENSG00000226816	-3.3533453922802
ENSG00000100116	-2.33577431492132
ENSG00000225032	-1.38617850733708
ENSG00000171502	4.0584256089637
ENSG00000182253	1.77044621226091
ENSG00000118496	1.17452216402674
ENSG00000267676	-3.24720725549523
ENSG00000260810	2.84137282531068
ENSG00000112796	2.69196486753692
ENSG00000167565	1.50211882866306
ENSG00000197780	1.45996943531445
ENSG00000125652	-1.22109319266809
ENSG00000120549	3.93504374771464
ENSG00000071246	2.1152487464947
ENSG00000162104	1.55616822322841
ENSG00000196326	2.7614072927247
ENSG00000102007	0.97493033067314
ENSG00000175073	1.08505671753551
ENSG00000164211	1.74519539773329
ENSG00000119979	1.19011480162338
ENSG00000189159	1.1731228307024
ENSG00000172878	-1.21358524174171
ENSG00000234231	2.59051617585508
ENSG00000115896	-1.57460380400905
ENSG00000071909	4.28961200019342
ENSG00000149428	0.96528693112785
ENSG00000254802	-2.25547255220876
ENSG00000165650	1.07850003149243
ENSG00000173218	2.18113839961183
ENSG00000122862	1.55972205798011
ENSG00000125844	1.16279847927217
ENSG00000185986	-1.20738083322464
ENSG00000140563	1.37796552008917
ENSG00000092820	1.28415763617024
ENSG00000241839	1.45411599832882
ENSG00000203737	1.21130599973126
ENSG00000069849	1.40731402783495
ENSG00000086730	2.15490264717655
ENSG00000151725	1.49470296773019
ENSG00000073921	1.12429555196358
ENSG00000185532	4.2828284020328
ENSG00000177383	-1.23905817001683
ENSG00000176289	1.61849030800265
ENSG00000269927	3.22361823361419
ENSG00000226233	-4.01102644856065
ENSG00000215424	-1.44484330234714
ENSG00000246214	-2.72021262587042
ENSG00000102383	-2.24357679267378
ENSG00000139970	4.37182649608487
ENSG00000234066	-3.42831190892341
ENSG00000259453	1.30553599264316
ENSG00000136929	-2.08168900540478
ENSG00000214022	-1.11748173760861
ENSG00000267093	1.68323920278905
ENSG00000134072	2.45317098810422
ENSG00000067141	1.08501481173203
ENSG00000103351	-1.07411364683603
ENSG00000072694	4.06204371957378
ENSG00000136560	1.17912342801055
ENSG00000166002	2.69699212614576
ENSG00000183657	4.18523492061089
ENSG00000233154	3.60922617570393
ENSG00000229931	1.46079000287672
ENSG00000005238	1.38907143239048
ENSG00000232415	4.02126549197177
ENSG00000049249	3.86521380873315
ENSG00000112242	1.10230428367835
ENSG00000130545	-2.37852483923026
ENSG00000216097	3.36250657577643
ENSG00000047849	1.45567565611841
ENSG00000261115	3.13853582989176
ENSG00000158122	1.44455473842719
ENSG00000235532	-1.54027184045621
ENSG00000136379	1.93425567977471
ENSG00000159433	1.27725700130653
ENSG00000254048	2.66473378144152
ENSG00000135426	-0.95313458402393
ENSG00000179119	1.48481000958137
ENSG00000089876	-1.34200214457228
ENSG00000089685	3.63373770265519
ENSG00000146477	4.40176416964646
ENSG00000100162	1.54454535875581
ENSG00000115738	1.59792617393459
ENSG00000172031	3.96200337171972
ENSG00000112218	1.83673015012002
ENSG00000074706	-1.07383242122532
ENSG00000261069	-1.27210437228962
ENSG00000150667	2.29217673871114
ENSG00000141384	-1.18937856092493
ENSG00000147202	1.21309399519026
ENSG00000255328	-2.77564806085825
ENSG00000027697	1.33112047553074
ENSG00000123454	-3.75520531611914
ENSG00000137767	1.1261472830459
ENSG00000198518	-0.8887427631953
ENSG00000130830	-1.12896284543958
ENSG00000180938	-1.86465570045818
ENSG00000236559	-2.56458809768837
ENSG00000224078	-0.89973145744998
ENSG00000184305	2.40454486495797
ENSG00000162711	1.44861135411593
ENSG00000131873	0.96574464622922
ENSG00000121621	1.67581547616867
ENSG00000113749	-1.73096234260849
ENSG00000230817	4.37137102676385
ENSG00000270562	-2.87051945348346
ENSG00000160310	-1.08605455715497
ENSG00000265752	3.95455579022379
ENSG00000212719	-1.69417294324309
ENSG00000111678	-0.94006963236976
ENSG00000109805	2.46501892686183
ENSG00000147408	-0.91843959224837
ENSG00000151116	1.3850875656146
ENSG00000065911	1.13104067541309
ENSG00000232040	-3.55855022767599
ENSG00000068137	3.57814681413328
ENSG00000147044	1.11792975741538
ENSG00000167861	-1.63091258103252
ENSG00000244682	3.70342996760203
ENSG00000055118	-2.020561529289
ENSG00000122121	3.22270732082162
ENSG00000198937	1.08833875196305
ENSG00000091317	1.24897548344608
ENSG00000006075	3.12850280664333
ENSG00000170962	4.62889207804724
ENSG00000147526	0.90371324409609
ENSG00000162913	-1.70005165273878
ENSG00000125245	-1.27624952558192
ENSG00000080822	1.20709660203903
ENSG00000005187	-1.28864196780087
ENSG00000267452	3.52049095722783
ENSG00000249667	-1.54670188258572
ENSG00000235304	-3.23819558150883
ENSG00000188167	1.38907221149241
ENSG00000254332	1.48699588269942
ENSG00000057935	-1.04653030648865
ENSG00000127124	1.58900035547899
ENSG00000163932	1.50647382813655
ENSG00000110880	1.71391773911308
ENSG00000001036	1.31739891243628
ENSG00000225569	-1.41607335670102
ENSG00000146858	2.94289063992116
ENSG00000100427	4.1566903546946
ENSG00000172296	-2.65374758707574
ENSG00000144445	-1.29963915822956
ENSG00000115155	2.81950070515431
ENSG00000006638	-3.23611778369353
ENSG00000103187	1.30817055661348
ENSG00000253696	-2.93683482425646
ENSG00000148248	0.97888140372071
ENSG00000253050	-2.59692866984132
ENSG00000158079	-1.11363694010416
ENSG00000086300	1.61501771425331
ENSG00000163923	2.10568306121234
ENSG00000004866	1.37105600183486
ENSG00000196562	3.37823168758738
ENSG00000035115	-1.13635086422032
ENSG00000157510	-4.1184868423125
ENSG00000263905	-4.12490814549961
ENSG00000196502	-1.17660241035301
ENSG00000099365	-2.71754947668911
ENSG00000170113	1.07736017533894
ENSG00000106462	1.25693573156284
ENSG00000101160	1.1220969253466
ENSG00000137842	1.07112667010831
ENSG00000102048	-3.00675195344258
ENSG00000159674	2.06597811563747
ENSG00000177191	3.31047708325505
ENSG00000246366	-1.63836176865155
ENSG00000122417	1.24794154208103
ENSG00000233016	-1.09287029423352
ENSG00000244879	-0.9727634683352
ENSG00000106686	-1.45651711667332
ENSG00000228203	-2.06327645611718
ENSG00000113532	1.15376028183136
ENSG00000134285	1.31274354681165
ENSG00000196220	-1.81460361942146
ENSG00000251661	-1.36858640192189
ENSG00000070985	-3.50566857198674
ENSG00000149292	-0.96582610721648
ENSG00000166704	-1.26423970145482
ENSG00000231721	1.26496608144168
ENSG00000006468	4.28405929466147
ENSG00000169413	2.35856395525667
ENSG00000182319	-1.51121346547016
ENSG00000104687	0.93191153902329
ENSG00000257839	2.45718105732948
ENSG00000222028	-4.27373447838872
ENSG00000144642	2.51616978487404
ENSG00000177311	1.17403273269121
ENSG00000106780	0.92602669217644
ENSG00000147912	2.18630370700122
ENSG00000152127	1.10767870272665
ENSG00000048342	4.27456356754279
ENSG00000201699	1.42994387561089
ENSG00000186815	-1.25501456131935
ENSG00000091428	-2.88784433019603
ENSG00000126759	-1.27907450262988
ENSG00000237485	2.03885803358516
ENSG00000215447	-1.12901734693938
ENSG00000111249	-4.06345914399221
ENSG00000238164	1.44082687477253
ENSG00000238961	-2.70719485640452
ENSG00000166833	2.56891500268361
ENSG00000231646	-3.12687799045338
ENSG00000164587	-0.89412556259068
ENSG00000237649	2.41373355696705
ENSG00000109956	4.3919285165808
ENSG00000005302	-0.94837832214116
ENSG00000160856	3.74208362781589
ENSG00000131831	-4.02314214751375
ENSG00000148488	2.59798591060851
ENSG00000188191	-1.78124666354209
ENSG00000102471	-1.18658551613927
ENSG00000146232	1.36026724367697
ENSG00000196411	-1.81419214925676
ENSG00000153291	-2.91682231151384
ENSG00000135047	-2.23536110405914
ENSG00000271204	1.26239061928235
ENSG00000214188	1.56671333847428
ENSG00000132205	1.29781131050793
ENSG00000124568	4.2391268582993
ENSG00000244119	-1.31299475387179
ENSG00000196126	3.58325917038365
ENSG00000134070	1.1888207008051
ENSG00000158813	-1.73760209522524
ENSG00000141526	1.51011363668906
ENSG00000049759	1.4144372996829
ENSG00000111206	3.68488203488247
ENSG00000141452	0.91258795047723
ENSG00000135631	1.39801687547358
ENSG00000130940	1.62953299305777
ENSG00000103966	1.07230732999708
ENSG00000265694	-3.52538108011419
ENSG00000164733	0.86551017857276
ENSG00000189136	1.41617265456052
